"id","num_scars","num_tattoos","num_other_marks"
"M12556",0,3,0
"M12560",0,5,0
"M12561",0,2,0
"M12572",0,3,0
"M12573",0,5,0
"M12574",0,3,0
"M12575",0,0,1
"M12577",0,2,0
"M12578",0,5,0
"M12585",0,3,1
"M12588",0,1,0
"M12598",0,0,1
"M12605",0,1,0
"M12613",0,1,0
"M12616",1,0,0
"M12634",0,5,0
"M12639",0,0,1
"M12640",0,0,1
"M12648",0,2,1
"M12652",0,5,0
"M12653",0,0,1
"M12656",0,0,1
"M12666",0,0,1
"M12667",1,4,0
"M12670",0,0,1
"M12671",0,1,0
"M12678",1,4,0
"M12679",0,3,0
"M12680",0,1,0
"M12686",1,2,0
"M12689",1,2,0
"M12697",0,2,0
"M12706",0,2,0
"M12709",0,4,0
"M12725",0,0,1
"M12727",0,5,0
"M12729",0,3,0
"M12734",1,1,0
"M12746",0,5,0
"M12747",0,5,0
"M12753",0,1,0
"M12754",0,3,0
"M12755",0,5,0
"M12773",0,5,0
"M12775",0,0,1
"M12777",0,0,1
"M12790",0,0,1
"M12792",0,1,1
"M12804",0,4,0
"M12805",1,4,0
"M12813",0,4,0
"M12814",0,0,1
"M12823",0,4,0
"M12825",0,0,1
"M12829",0,2,0
"M12831",0,1,0
"M12833",0,3,0
"M12837",0,3,0
"M12854",1,4,0
"M12855",0,5,0
"M12857",0,0,1
"M12859",0,5,0
"M12860",0,0,1
"M12861",0,1,0
"M12867",0,3,0
"M12868",0,0,1
"M12870",0,5,0
"M12872",0,5,0
"M12873",0,2,0
"M12887",0,0,1
"M12893",0,5,0
"M12900",0,0,1
"M12912",0,4,0
"M12913",0,0,1
"M12918",0,1,0
"M12919",1,2,0
"M12920",0,5,0
"M12936",1,1,0
"M12945",0,5,0
"M12948",0,2,0
"M12956",0,0,1
"M12957",3,0,0
"M12962",0,3,0
"M12963",0,2,0
"M12974",0,4,0
"M12985",0,1,1
"M12986",0,5,0
"M12992",2,2,0
"M12993",0,5,0
"M13022",0,2,0
"M13025",0,1,0
"M13026",0,2,0
"M13027",0,5,0
"M13028",0,4,0
"M13029",0,5,0
"M13041",0,1,0
"M13061",0,5,0
"M13068",0,0,1
"M13070",0,5,0
"M13072",0,4,0
"M13073",0,1,0
"M13079",0,1,0
"M13081",0,2,0
"M13082",0,5,0
"M13083",0,2,1
"M13084",1,0,0
"M13097",1,4,0
"M13102",0,1,0
"M13112",0,1,0
"M13114",0,3,0
"M13121",0,5,0
"M13122",0,0,1
"M13126",0,0,1
"M13127",0,4,0
"M13129",0,3,0
"M13130",0,0,1
"M13131",0,4,0
"M13132",0,0,1
"M13136",0,4,0
"M13148",0,3,0
"M13150",0,0,1
"M13152",0,5,0
"M13154",0,0,1
"M13159",0,5,0
"M13166",1,2,0
"M13169",0,1,0
"M13171",0,2,0
"M13173",0,4,0
"M13175",0,0,1
"M13179",0,5,0
"M13183",0,0,1
"M13187",0,0,1
"M13192",0,0,1
"M13204",0,5,0
"M13208",0,0,1
"M13210",0,1,0
"M13216",0,5,0
"M13234",0,1,0
"M13236",0,5,0
"M13242",0,0,1
"M13250",0,5,0
"M13252",2,2,0
"M13266",1,4,0
"M13271",0,3,0
"M13283",1,0,0
"M13289",0,3,0
"M13290",0,1,0
"M13297",0,5,0
"M13302",0,3,0
"M13307",0,0,1
"M13311",0,5,0
"M13319",3,2,0
"M13326",0,0,1
"M13335",0,5,0
"M13345",0,0,1
"M13347",0,0,1
"M13350",0,5,0
"M13363",0,5,0
"M13364",0,5,0
"M13367",0,5,0
"M13371",3,2,0
"M13379",0,3,0
"M13391",0,2,0
"M13398",0,5,0
"M13405",0,5,0
"M13407",1,2,0
"M13411",0,4,0
"M13419",0,5,0
"M13420",0,5,0
"M13424",0,1,0
"M13452",0,5,0
"M13463",0,2,0
"M13468",1,0,0
"M13478",0,5,0
"M13479",0,3,0
"M13487",0,4,0
"M13492",0,2,0
"M13493",0,0,1
"M13495",0,1,0
"M13503",0,1,0
"M13505",0,1,0
"M13507",0,3,0
"M13508",0,3,0
"M13524",0,2,0
"M13538",0,1,0
"M13540",0,0,1
"M13551",0,0,1
"M13554",0,3,0
"M13555",0,1,0
"M13568",0,4,0
"M13569",0,1,0
"M13573",0,4,0
"M13574",0,0,1
"M13575",0,4,0
"M13588",0,2,0
"M13589",0,5,0
"M13598",0,4,0
"M13599",0,2,0
"M13600",0,5,0
"M13613",0,3,0
"M13614",0,1,0
"M13626",0,5,0
"M13629",0,0,1
"M13636",0,1,0
"M13640",0,5,0
"M13641",0,4,0
"M13644",0,1,0
"M13648",0,5,0
"M13649",0,4,0
"M13652",0,5,0
"M13656",2,1,0
"M13658",0,4,0
"M13659",0,0,1
"M13671",0,1,0
"M13682",0,0,1
"M13686",0,1,0
"M13693",0,3,0
"M13695",0,5,0
"M13697",1,0,0
"M13707",0,0,1
"M13717",1,0,0
"M13721",0,0,1
"M13725",0,0,1
"M13730",0,5,0
"M13733",0,0,1
"M13744",0,2,0
"M13745",0,5,0
"M13749",1,3,0
"M13752",0,2,0
"M13767",0,4,0
"M13774",0,2,0
"M13781",0,0,1
"M13782",0,1,0
"M13784",0,5,0
"M13792",0,3,0
"M13812",0,1,0
"M13815",0,4,0
"M13816",0,4,0
"M13817",0,5,0
"M13818",1,0,1
"M13822",0,5,0
"M13824",0,5,0
"M13829",0,5,0
"M13831",0,2,0
"M13833",0,5,0
"M13835",0,5,0
"M13841",0,0,1
"M13844",0,2,0
"M13845",0,5,0
"M13848",0,4,0
"M13851",0,5,0
"M13852",0,4,0
"M13853",0,3,0
"M13857",0,5,0
"M13858",0,0,1
"M13867",1,2,0
"M13879",0,4,0
"M13880",1,4,0
"M13883",1,0,0
"M13886",0,1,0
"M13888",0,5,0
"M13893",0,4,0
"M13897",0,4,0
"M13898",0,5,0
"M13899",0,0,1
"M13902",0,3,0
"M13905",0,3,0
"M13915",0,0,1
"M13921",0,2,0
"M13924",0,4,0
"M13927",1,2,0
"M13929",0,0,1
"M13931",1,2,0
"M13941",3,0,0
"M13942",0,0,1
"M13956",0,0,1
"M13962",0,4,1
"M13963",0,2,0
"M13968",0,5,0
"M13969",0,0,1
"M13971",1,1,0
"M13975",0,1,0
"M13981",0,5,0
"M13987",0,0,1
"M13990",0,4,0
"M13991",0,3,0
"M13993",0,2,0
"M13996",0,4,0
"M14007",0,1,0
"M14009",0,5,0
"M14012",0,0,1
"M14018",0,0,1
"M14025",0,0,1
"M14026",0,5,0
"M14029",0,5,0
"M14032",0,4,0
"M14039",0,5,0
"M14048",0,5,0
"M14054",0,5,0
"M14057",0,1,1
"M14073",0,0,1
"M14074",0,3,0
"M14083",0,5,0
"M14089",0,1,0
"M14112",0,1,0
"M14114",0,4,0
"M14115",0,3,0
"M14116",0,5,0
"M14117",0,0,1
"M14121",0,5,0
"M14122",0,5,0
"M14123",0,5,0
"M14124",0,4,0
"M14125",0,4,0
"M14126",0,0,1
"M14132",0,4,0
"M14144",0,5,0
"M14149",0,4,0
"M14155",1,4,0
"M14160",0,5,0
"M14161",0,1,0
"M14168",0,2,0
"M14173",1,0,0
"M14179",0,5,0
"M14183",0,2,0
"M14184",0,1,0
"M14190",0,5,0
"M14192",0,2,0
"M14194",0,2,0
"M14196",0,1,0
"M14205",0,2,0
"M14214",0,4,0
"M14228",1,0,0
"M14229",0,3,0
"M14231",0,5,0
"M14239",0,5,0
"M14240",0,4,0
"M14241",0,5,0
"M14242",0,4,0
"M14243",0,3,0
"M14245",0,5,0
"M14250",0,2,0
"M14259",0,0,1
"M14268",0,3,0
"M14270",0,4,0
"M14281",0,0,1
"M14284",0,1,0
"M14285",0,4,0
"M14289",0,0,1
"M14290",0,5,0
"M14293",0,0,1
"M14294",0,5,0
"M14307",0,2,0
"M14317",0,2,0
"M14323",0,5,0
"M14336",0,1,0
"M14346",0,0,1
"M14349",0,5,0
"M14355",0,5,0
"M14359",1,1,0
"M14360",2,3,0
"M14362",1,0,0
"M14376",0,5,0
"M14378",0,2,0
"M14382",0,1,0
"M14387",0,3,0
"M14389",0,4,0
"M14395",1,2,0
"M14396",2,1,0
"M14400",0,3,0
"M14406",0,5,0
"M14409",0,1,0
"M14412",1,3,0
"M14416",0,5,0
"M14418",0,5,0
"M14419",0,2,0
"M14427",0,4,0
"M14435",0,1,0
"M14443",0,4,0
"M14444",0,4,0
"M14446",0,5,0
"M14447",0,0,1
"M14449",0,0,1
"M14450",0,5,0
"M14454",0,5,0
"M14465",0,0,1
"M14466",0,4,0
"M14473",0,0,1
"M14482",0,5,0
"M14489",0,2,0
"M14491",0,1,0
"M14492",0,5,0
"M14493",0,0,1
"M14504",0,5,0
"M14505",0,5,0
"M14513",1,2,0
"M14514",0,5,0
"M14518",2,0,0
"M14526",0,1,0
"M14527",0,0,1
"M14541",0,4,0
"M14544",0,0,1
"M14546",1,4,0
"M14548",0,5,0
"M14549",0,5,0
"M14550",0,5,0
"M14556",0,1,0
"M14559",0,4,0
"M14573",0,0,1
"M14590",0,1,0
"M14593",0,3,0
"M14594",0,5,0
"M14595",0,0,1
"M14596",0,0,1
"M14597",0,4,0
"M14609",0,2,0
"M14610",0,4,0
"M14611",0,1,0
"M14612",1,3,0
"M14616",0,0,1
"M14618",1,1,0
"M14619",0,5,0
"M14620",0,1,0
"M14637",5,0,0
"M14640",0,5,0
"M14642",0,4,0
"M14649",0,2,0
"M14652",0,5,0
"M14659",0,1,0
"M14662",0,5,0
"M14667",0,4,0
"M14670",0,0,1
"M14685",0,5,0
"M14691",0,0,1
"M14697",0,1,0
"M14702",0,5,0
"M14705",0,4,0
"M14706",1,2,0
"M14711",0,0,1
"M14717",0,0,1
"M14722",0,4,0
"M14729",0,0,1
"M14730",0,5,0
"M14731",0,2,0
"M14734",0,4,0
"M14740",0,1,0
"M14751",0,1,0
"M14752",0,3,0
"M14753",0,4,0
"M14765",0,0,1
"M14767",0,0,1
"M14773",0,4,0
"M14776",0,5,0
"M14778",0,0,1
"M14799",0,2,0
"M14800",0,0,1
"M14806",0,0,1
"M14808",2,1,0
"M14811",0,5,0
"M14812",0,3,0
"M14813",2,3,0
"M14816",0,2,0
"M14817",0,0,1
"M14820",0,1,0
"M14825",0,2,0
"M14839",0,5,0
"M14843",0,5,0
"M14859",0,4,0
"M14863",0,1,0
"M14866",0,2,0
"M14868",0,4,0
"M14873",0,5,0
"M14874",0,0,1
"M14876",0,1,0
"M14883",0,0,1
"M14891",0,1,0
"M14892",0,1,0
"M14895",0,5,0
"M14897",0,1,0
"M14898",0,3,0
"M14899",0,3,0
"M14904",1,3,1
"M14909",0,0,1
"M14913",0,1,0
"M14916",0,0,1
"M14917",0,0,1
"M14919",0,0,1
"M14922",0,4,0
"M14928",0,2,0
"M14930",0,0,1
"M14932",0,4,0
"M14933",0,3,0
"M14940",0,0,1
"M14945",0,1,0
"M14947",0,5,0
"M14949",2,3,0
"M14951",0,4,0
"M14958",0,5,0
"M14959",0,0,1
"M14963",2,1,1
"M14965",0,5,0
"M14971",0,4,0
"M14973",0,4,0
"M14977",0,3,0
"M14979",0,0,1
"M14991",1,4,0
"M14997",0,0,1
"M15000",1,1,0
"M15003",0,3,0
"M15008",1,0,0
"M15012",0,0,1
"M15014",1,1,0
"M15016",0,0,1
"M15018",0,5,0
"M15019",0,4,0
"M15021",0,4,0
"M15022",0,5,0
"M15024",0,3,0
"M15028",0,1,0
"M15030",1,3,0
"M15032",0,0,1
"M15037",0,5,0
"M15042",0,5,0
"M15045",0,5,0
"M15049",0,2,0
"M15050",0,4,0
"M15052",0,4,0
"M15054",0,0,1
"M15056",0,5,0
"M15058",0,1,0
"M15060",0,0,1
"M15062",0,3,0
"M15067",0,1,0
"M15070",0,1,0
"M15077",0,1,0
"M15088",0,0,1
"M15094",0,3,0
"M15104",0,0,1
"M15106",0,0,1
"M15112",0,1,0
"M15114",0,5,0
"M15115",1,4,0
"M15128",0,5,0
"M15130",0,0,1
"M15131",0,1,0
"M15133",0,5,0
"M15143",0,4,0
"M15145",0,4,0
"M15158",0,0,1
"M15169",0,5,0
"M15174",0,2,0
"M15177",0,3,0
"M15178",0,0,1
"M15182",0,1,0
"M15193",0,0,1
"M15195",0,4,0
"M15200",1,0,0
"M15220",0,1,0
"M15221",0,4,0
"M15222",0,4,0
"M15223",0,1,0
"M15224",0,4,0
"M15230",1,3,0
"M15232",0,1,0
"M15233",0,4,0
"M15238",0,3,0
"M15244",1,0,0
"M15249",0,4,0
"M15251",2,3,0
"M15252",1,1,0
"M15257",0,5,0
"M15268",0,0,1
"M15272",0,5,0
"M15273",0,1,0
"M15274",0,3,0
"M15278",2,1,0
"M15282",0,0,1
"M15283",0,5,0
"M15292",0,2,0
"M15300",1,1,0
"M15301",0,3,0
"M15303",0,4,0
"M15311",0,5,0
"M15312",0,3,0
"M15316",0,0,1
"M15317",0,2,0
"M15319",0,5,0
"M15345",0,5,0
"M15346",2,0,1
"M15347",0,2,0
"M15360",0,0,1
"M15365",0,0,1
"M15367",0,5,0
"M15372",2,2,0
"M15382",1,0,0
"M15392",0,0,1
"M15396",0,3,0
"M15399",0,1,0
"M15402",0,5,0
"M15407",0,2,0
"M15408",0,0,1
"M15416",0,0,1
"M15417",1,0,0
"M15424",0,5,0
"M15433",0,4,0
"M15435",0,5,0
"M15439",0,0,1
"M15451",0,2,0
"M15452",0,0,1
"M15453",0,2,0
"M15454",0,3,0
"M15459",0,0,1
"M15463",0,1,0
"M15470",1,0,0
"M15477",0,0,1
"M15482",0,4,0
"M15485",0,0,1
"M15486",1,1,0
"M15488",0,1,0
"M15489",0,5,0
"M15490",0,5,0
"M15491",0,5,0
"M15492",0,0,1
"M15499",0,2,0
"M15502",0,4,0
"M15508",0,0,1
"M15513",0,1,0
"M15526",0,5,0
"M15529",0,1,0
"M15537",1,2,0
"M15538",1,0,0
"M15549",0,5,0
"M15553",0,0,1
"M15554",0,1,0
"M15565",0,1,0
"M15567",0,1,0
"M15568",0,2,0
"M15570",0,2,0
"M15573",0,1,0
"M15576",0,0,1
"M15578",0,0,1
"M15588",0,0,1
"M15591",0,5,0
"M15593",0,5,0
"M15595",0,1,0
"M15596",0,0,1
"M15602",0,0,1
"M15608",0,1,0
"M15616",2,1,0
"M15617",0,1,0
"M15624",3,2,0
"M15632",0,1,0
"M15635",0,4,0
"M15639",0,0,1
"M15642",0,5,0
"M15656",0,0,1
"M15662",0,4,0
"M15663",0,0,1
"M15665",0,3,0
"M15668",0,0,1
"M15669",0,0,1
"M15672",0,0,1
"M15687",3,0,0
"M15698",0,0,1
"M15700",0,0,1
"M15702",0,0,1
"M15716",0,5,0
"M15724",0,5,0
"M15729",0,1,0
"M15732",1,1,0
"M15735",0,3,0
"M15745",0,0,1
"M15746",1,0,0
"M15750",0,5,0
"M15755",0,1,0
"M15756",0,5,0
"M15762",0,3,0
"M15766",0,0,1
"M15767",0,0,1
"M15781",0,5,0
"M15789",0,2,0
"M15796",0,3,0
"M15798",0,5,0
"M15801",0,4,0
"M15805",0,5,0
"M15808",0,0,1
"M15815",0,2,0
"M15822",0,0,1
"M15825",0,0,1
"M15830",0,1,0
"M15833",0,4,0
"M15838",0,3,0
"M15839",1,3,0
"M15842",0,0,1
"M15844",0,5,0
"M15845",0,4,0
"M15854",0,3,0
"M15859",0,2,0
"M15861",0,3,0
"M15862",0,5,0
"M15864",0,5,0
"M15872",0,4,0
"M15876",0,0,1
"M15877",0,5,0
"M15878",0,0,1
"M15880",0,5,0
"M15881",0,3,0
"M15888",0,1,0
"M15896",0,1,0
"M15900",0,1,0
"M15912",1,1,0
"M15916",1,0,0
"M15923",0,0,1
"M15924",0,0,1
"M15934",0,3,0
"M15939",2,1,0
"M15942",0,2,0
"M15943",0,3,0
"M15949",1,4,0
"M15954",0,3,0
"M15961",4,1,0
"M15963",0,0,1
"M15972",0,0,1
"M15977",0,0,1
"M15988",0,5,0
"M15991",0,1,0
"M16004",0,3,0
"M16006",0,4,0
"M16009",0,1,0
"M16012",0,1,0
"M16027",1,3,0
"M16028",0,4,0
"M16029",0,0,1
"M16032",0,0,1
"M16034",1,3,0
"M16040",0,5,0
"M16045",0,4,0
"M16046",0,2,0
"M16062",0,4,0
"M16064",0,3,0
"M16071",0,4,0
"M16083",0,1,0
"M16092",0,0,1
"M16093",0,4,0
"M16104",0,0,1
"M16123",0,2,0
"M16124",0,2,0
"M16126",0,5,0
"M16140",0,0,1
"M16144",0,0,1
"M16148",0,0,1
"M16158",0,0,1
"M16159",0,2,0
"M16163",0,0,1
"M16168",0,0,1
"M16169",0,2,0
"M16171",0,0,1
"M16172",0,4,0
"M16173",0,3,0
"M16175",0,1,0
"M16179",0,5,0
"M16187",0,1,0
"M16189",0,3,0
"M16191",0,1,0
"M16198",0,3,0
"M16199",0,4,0
"M16200",0,4,0
"M16201",0,2,0
"M16202",0,5,0
"M16210",1,2,0
"M16211",1,0,0
"M16233",0,3,0
"M16254",0,0,1
"M16255",0,0,1
"M16259",0,4,0
"M16260",1,3,0
"M16263",0,0,1
"M16269",0,2,0
"M16275",0,3,0
"M16276",0,0,1
"M16278",0,3,0
"M16279",0,3,0
"M16285",0,0,1
"M16286",0,5,0
"M16288",2,3,0
"M16290",0,0,1
"M16293",0,0,1
"M16299",0,5,0
"M16301",0,4,0
"M16302",0,2,0
"M16313",0,0,1
"M16314",0,2,0
"M16315",0,3,0
"M16319",0,1,0
"M16320",0,0,1
"M16330",0,1,0
"M16344",0,5,0
"M16345",0,1,0
"M16347",0,1,0
"M16348",0,0,1
"M16354",1,1,0
"M16355",0,4,0
"M16357",0,4,0
"M16358",0,2,0
"M16372",0,2,0
"M16375",0,5,0
"M16377",0,0,1
"M16381",0,4,0
"M16382",1,3,0
"M16392",0,0,1
"M16405",0,0,1
"M16407",1,0,0
"M16412",0,0,1
"M16414",0,2,0
"M16418",0,5,0
"M16420",0,0,1
"M16425",0,4,0
"M16427",0,2,0
"M16429",0,5,0
"M16430",0,2,0
"M16431",0,4,0
"M16434",0,2,0
"M16435",0,5,0
"M16441",0,0,1
"M16442",0,3,0
"M16444",0,3,0
"M16450",0,0,1
"M16455",0,1,0
"M16456",0,4,0
"M16459",0,2,0
"M16461",0,0,1
"M16466",0,2,0
"M16469",0,1,0
"M16473",0,5,0
"M16474",0,3,0
"M16478",1,0,0
"M16479",0,3,0
"M16480",0,4,0
"M16483",0,4,0
"M16484",0,5,0
"M16487",0,0,1
"M16490",0,0,1
"M16494",0,1,0
"M16495",0,0,1
"M16496",0,0,1
"M16503",0,1,0
"M16506",0,2,0
"M16508",1,2,0
"M16510",0,4,0
"M16512",0,4,0
"M16518",1,3,0
"M16526",1,0,0
"M16528",0,2,0
"M16535",0,2,0
"M16546",0,0,1
"M16552",0,3,0
"M16553",0,1,0
"M16554",0,4,0
"M16555",0,0,1
"M16556",0,4,0
"M16557",0,2,0
"M16563",1,1,0
"M16564",0,0,1
"M16565",0,0,1
"M16568",0,4,0
"M16571",0,1,0
"M16572",0,5,0
"M16573",0,0,1
"M16575",0,4,0
"M16579",3,2,0
"M16581",0,0,1
"M16582",0,4,0
"M16583",0,1,0
"M16586",0,5,0
"M16588",0,5,0
"M16589",0,0,1
"M16595",0,1,0
"M16598",0,1,0
"M16599",0,4,0
"M16601",0,4,0
"M16613",0,5,0
"M16616",0,1,0
"M16617",0,4,0
"M16623",0,0,1
"M16625",0,0,1
"M16626",0,1,0
"M16628",0,2,0
"M16633",0,5,0
"M16635",2,3,0
"M16639",0,0,1
"M16641",0,0,1
"M16642",0,0,1
"M16643",0,5,0
"M16646",0,1,0
"M16656",0,0,1
"M16661",0,2,0
"M16662",0,4,0
"M16668",0,0,1
"M16672",1,4,0
"M16677",0,3,0
"M16681",0,0,1
"M16683",1,2,0
"M16684",1,2,0
"M16687",0,4,1
"M16690",0,1,0
"M16697",0,5,0
"M16698",0,2,0
"M16699",0,2,0
"M16700",0,5,0
"M16701",0,3,0
"M16712",0,0,1
"M16716",0,4,0
"M16722",0,4,0
"M16723",0,4,0
"M16728",0,4,0
"M16732",0,5,0
"M16733",0,1,0
"M16738",0,0,1
"M16742",0,5,0
"M16753",0,0,1
"M16754",0,3,0
"M16760",0,3,0
"M16767",0,0,2
"M16770",0,3,0
"M16779",0,0,1
"M16780",0,4,0
"M16781",0,4,0
"M16783",0,2,0
"M16784",0,0,1
"M16789",1,0,0
"M16790",1,0,0
"M16792",0,0,1
"M16795",0,3,0
"M16802",0,5,0
"M16803",0,0,1
"M16806",0,0,1
"M16807",0,0,1
"M16809",0,4,0
"M16813",0,1,0
"M16818",0,0,1
"M16820",0,5,0
"M16823",0,1,0
"M16824",0,3,0
"M16832",0,5,0
"M16835",0,5,0
"M16839",1,0,0
"M16840",0,0,1
"M16852",0,1,0
"M16854",0,3,0
"M16860",0,1,0
"M16861",0,0,1
"M16866",0,3,0
"M16868",0,5,0
"M16869",0,5,0
"M16872",0,3,0
"M16874",0,5,0
"M16875",0,0,1
"M16876",0,5,0
"M16879",1,1,0
"M16880",0,0,1
"M16881",0,2,0
"M16882",0,1,0
"M16884",0,5,0
"M16885",0,5,0
"M16888",0,2,0
"M16889",0,0,1
"M16890",0,5,0
"M16894",0,5,0
"M16897",0,1,1
"M16901",0,5,0
"M16903",0,1,0
"M16911",0,3,0
"M16919",0,0,1
"M16923",0,2,0
"M16928",0,3,0
"M16929",0,0,1
"M16930",0,3,0
"M16931",0,4,0
"M16933",1,2,1
"M16934",1,0,0
"M16935",1,2,0
"M16936",0,0,1
"M16937",0,5,0
"M16939",0,1,0
"M16940",0,5,0
"M16943",0,3,0
"M16944",0,4,0
"M16945",0,0,1
"M16948",0,0,1
"M16959",0,0,1
"M16961",0,3,0
"M16963",0,0,1
"M16965",1,0,0
"M16967",0,1,0
"M16969",0,3,0
"M16971",0,5,0
"M16972",0,5,0
"M16975",1,0,0
"M16976",1,2,0
"M16990",0,5,0
"M16991",1,3,0
"M16994",1,1,0
"M16996",0,1,0
"M16998",0,4,0
"M17000",0,1,0
"M17005",0,5,0
"M17009",0,3,0
"M17016",0,0,1
"M17018",0,0,1
"M17024",0,4,0
"M17025",0,5,0
"M17026",0,5,0
"M17027",0,5,0
"M17034",0,5,0
"M17045",1,3,0
"M17046",1,4,0
"M17067",0,3,0
"M17071",0,1,0
"M17073",0,2,0
"M17091",0,2,0
"M17092",0,0,1
"M17100",0,3,0
"M17101",0,2,0
"M17105",0,5,0
"M17108",0,3,0
"M17110",1,3,0
"M17111",0,5,0
"M17117",0,5,0
"M17135",0,4,0
"M17137",0,0,1
"M17141",0,5,0
"M17144",0,3,0
"M17146",0,0,1
"M17148",0,3,0
"M17153",1,0,0
"M17156",0,1,0
"M17159",0,2,0
"M17164",0,2,0
"M17166",0,2,0
"M17178",0,2,0
"M17179",0,1,0
"M17186",0,2,0
"M17187",1,4,0
"M17188",0,5,0
"M17189",0,5,0
"M17192",0,3,0
"M17195",0,0,1
"M17198",0,5,0
"M17202",0,4,0
"M17206",0,1,0
"M17212",0,4,0
"M17213",1,2,0
"M17218",0,5,0
"M17225",0,5,0
"M17234",0,1,0
"M17237",0,4,0
"M17238",0,0,1
"M17241",0,5,0
"M17247",0,1,0
"M17251",1,1,0
"M17265",0,2,0
"M17266",0,0,1
"M17267",0,4,0
"M17269",0,5,0
"M17275",0,0,1
"M17281",0,2,0
"M17287",1,1,0
"M17290",0,0,1
"M17292",0,0,1
"M17294",0,5,0
"M17304",0,2,0
"M17308",0,1,0
"M17309",2,3,0
"M17312",0,0,1
"M17313",2,3,0
"M17319",2,3,0
"M17321",0,4,0
"M17323",0,5,0
"M17355",0,2,0
"M17358",0,4,0
"M17359",0,3,0
"M17360",0,2,0
"M17369",0,2,0
"M17380",0,1,0
"M17381",0,2,0
"M17382",0,1,0
"M17393",0,5,0
"M17403",0,4,0
"M17408",1,2,0
"M17410",0,3,0
"M17423",0,5,0
"M17425",0,4,0
"M17432",0,5,0
"M17445",0,5,0
"M17457",0,3,0
"M17459",0,1,0
"M17462",0,0,1
"M17464",0,0,1
"M17465",1,3,0
"M17471",0,0,1
"M17487",0,5,0
"M17494",0,4,0
"M17503",0,5,0
"M17505",0,2,0
"M17517",0,4,0
"M17519",0,2,0
"M17522",0,0,1
"M17528",0,5,0
"M17531",0,0,1
"M17545",0,0,1
"M17551",0,5,0
"M17553",0,4,0
"M17555",0,4,0
"M17558",0,5,0
"M17562",0,0,1
"M17565",0,4,0
"M17568",0,5,0
"M17570",0,5,0
"M17572",0,1,0
"M17574",0,2,0
"M17586",0,0,1
"M17588",0,2,0
"M17589",0,5,0
"M17591",0,3,0
"M17598",1,1,0
"M17601",0,1,0
"M17609",0,2,0
"M17621",0,5,0
"M17623",0,5,0
"M17625",0,3,0
"M17628",0,4,0
"M17632",0,0,1
"M17636",0,5,0
"M17637",0,2,0
"M17645",1,4,0
"M17650",1,3,0
"M17653",0,3,0
"M17657",0,0,1
"M17661",1,0,0
"M17663",0,3,0
"M17670",1,4,0
"M17688",0,5,0
"M17689",0,0,1
"M17690",0,3,0
"M17696",0,5,0
"M17704",0,5,0
"M17706",0,0,1
"M17709",0,2,0
"M17715",0,5,0
"M17727",0,5,0
"M17729",0,0,1
"M17735",0,0,1
"M17737",0,0,1
"M17740",0,5,0
"M17741",0,2,0
"M17747",0,2,0
"M17748",0,3,0
"M17749",0,1,0
"M17760",0,5,0
"M17765",2,0,0
"M17770",1,1,0
"M17779",0,3,0
"M17780",0,2,0
"M17787",0,5,0
"M17788",0,5,0
"M17790",1,4,0
"M17792",0,0,1
"M17794",0,2,0
"M17795",0,3,0
"M17802",0,1,0
"M17806",0,0,1
"M17808",0,5,0
"M17815",1,0,0
"M17823",1,1,0
"M17828",0,3,0
"M17840",0,0,1
"M17842",0,5,0
"M17844",0,5,0
"M17845",0,5,0
"M17850",2,1,0
"M17851",0,1,0
"M17853",0,5,0
"M17854",0,0,1
"M17855",2,3,0
"M17856",0,0,1
"M17865",0,0,1
"M17871",0,5,0
"M17875",2,3,0
"M17876",0,1,0
"M17879",0,5,0
"M17880",0,0,1
"M17882",0,1,0
"M17887",0,0,1
"M17897",0,4,0
"M17900",2,3,0
"M17903",0,5,0
"M17912",0,0,1
"M17928",1,0,1
"M17929",0,0,1
"M17938",0,0,1
"M17941",0,5,0
"M17944",0,0,1
"M17945",0,5,0
"M17950",0,4,0
"M17951",0,0,1
"M17957",0,0,1
"M17960",0,2,0
"M17961",1,0,0
"M17965",1,1,1
"M17971",0,3,0
"M17983",0,0,1
"M17985",0,4,0
"M17986",0,5,0
"M18001",0,2,0
"M18002",0,5,0
"M18003",0,5,0
"M18005",0,2,0
"M18006",0,0,1
"M18018",0,4,0
"M18021",0,4,0
"M18024",0,0,1
"M18027",0,2,0
"M18029",0,5,0
"M18034",0,4,0
"M18041",1,4,0
"M18045",0,0,1
"M18048",0,4,0
"M18053",0,1,0
"M18055",0,5,0
"M18057",0,3,0
"M18059",0,5,0
"M18083",0,2,0
"M18084",0,5,0
"M18094",0,2,0
"M18112",0,2,0
"M18119",0,3,0
"M18125",0,5,0
"M18127",0,3,0
"M18136",0,0,1
"M18137",0,2,0
"M18138",0,3,0
"M18139",0,0,1
"M18140",0,1,0
"M18143",0,5,0
"M18147",0,5,0
"M18152",0,2,0
"M18153",0,4,0
"M18154",1,4,0
"M18156",0,5,0
"M18158",0,0,1
"M18160",0,2,0
"M18162",0,1,0
"M18164",0,5,0
"M18166",0,1,0
"M18167",0,5,0
"M18172",0,0,1
"M18175",0,5,0
"M18180",0,3,0
"M18183",0,0,1
"M18194",0,2,0
"M18199",0,2,0
"M18202",0,2,0
"M18206",0,4,0
"M18210",0,5,0
"M18216",0,2,1
"M18217",0,2,0
"M18219",0,1,0
"M18222",0,5,0
"M18232",0,2,0
"M18238",0,4,0
